page.status_code,ID,Name,Price,Release_Date,Standing screen display size,Screen Resolution,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 3.0 Ports,Average Battery Life (in hours),Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions LxWxH,Color,Processor Brand,Number of Processors,Computer Memory Type,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries 
200,B09Z111KTW,"Newest HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam(Renewed)",$237.00,"April 27, 2022",14,,1366 x 768 Pixels,2.6 GHz celeron,4 GB,2.6 GHz,SSD,,Intel,,"Bluetooth, 802.11a",,,HP,,"HP 14"" Laptop",,Windows 11,4.29 pounds,13 x 9 x 1 inches,,Dale White,Intel,2,,,USB,,,
200,B0BN2FG7MJ,"HP 15.6"" Laptop, Intel Core i5-1135G7 Processor, Intel Iris Xe Graphics, 15.6"" FHD Anti-Glare Display, Online Meeting Ready, HDMI, Wi-Fi and Bluetooth, Windows 11 Home(16GB RAM | 1TB SSD)",$599.00,"November 21, 2022",,,,,,,,,,,,,,,,Laptop,,,3.74 pounds,14.11 x 9.53 x 0.78 inches,,,,,,,,,,1 Lithium Ion batteries required.
200,B0BFX23BF9,"HP Envy X360 15 2-in-1 Touchscreen (Ryzen 5 5625U, 32GB RAM, 1TB SSD, Active Stylus, Laptop Bag) AMD 6-Core(Beat i7-1165G7) 15.6"" FHD Convertible Laptop, Backlit, Pen, Alexa, Windows 11 Home - 2022",$829.99,"September 20, 2022",15.6 Inches,1920 x 1080 pixels,,2.3 GHz amd_r_series,32 GB DDR4,3200 MHz,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,3,,HP,HP ENVY X360,HP ENVY X360,PC,Windows 11 Home,6.78 pounds,14.13 x 0.73 x 9.02 inches,,Nightfall black,AMD,6,DDR4 SDRAM,,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B077HZQKJQ,"HP Newest 15.6 inch HD Touchscreen Flagship Premium Laptop PC, Intel Core i5-7200U Dual-Core, 8GB RAM, 1TB HDD, Bluetooth, WiFi, Stereo Speakers, Windows 10 Home","$1,055.50","November 15, 2017",15.6 Inches,,1366 x 768,2.5 GHz core_i5_family,8 GB DDR,3.1 GHz,1 TB HDD,Intel HD Graphics 620,Intel,Integrated,802.11ac,2,,HP,HP 15.6,HP 15.6,PC,Windows 10,3.9 pounds,14.96 x 9.99 x 0.94 inches,,Black,Intel,2,SDRAM,8,Serial ATA,No Optical Drive,Battery Powered,1 Lithium Polymer batteries required.
200,B0869L1326,"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34",$339.95,"March 24, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,3.4 GHz core_i3_1005g1,8 GB DDR4,3.4 GHz,128 GB SSD,Intel UHD Graphics,Intel,Integrated - 2020 Version,"Bluetooth, 802.11ac",2,,ASUS,VivoBook 15,F512JA-AS34,PC,Windows 10 Home,3.75 pounds,14.1 x 9.1 x 0.78 inches,,Slate Gray,Intel,2,DDR4 SDRAM,128 GB,USB 3.2,No Optical Drive,,1 A batteries required. (included)
200,B09YWPDCP6,"Lenovo - 2022 - IdeaPad 1i - Browse Laptop Computer - Intel Core i3 - 14.0"" HD Display - 4GB Memory - 128GB Storage - Windows 11 in S Mode",$289.00,"April 26, 2022",14,,1920x1080,core_i3,4 GB DDR4,,SSD,,Intel,Integrated,802.11ax,2,10 Hours,Lenovo,2022,82QC003VUS,,Windows 11 in S Mode,3.1 pounds,12.81 x 8.52 x 0.7 inches,,Cloud Grey,Intel,1,,,,,,1 Lithium Ion batteries required. (included)
200,B08NFDW4JS,"2022 Newest Lenovo IdeaPad 1 Laptop, 14"" Anti-Glare Display, Intel Quad-Core Processor, Intel UHD Graphics, 4GB RAM, 256GB PCIe SSD, Windows 11 + Microfiber Cloth",$269.00,"August 2, 2020",15.6 Inches,1366 x 768 pixels,1366 x 768 Pixels,3.1 GHz pentium,12 GB DDR4,2400 MHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,Lenovo,IdeaPad,Lenovo IdeaPad 3,PC,Windows 11,4.07 pounds,14.26 x 9.98 x 0.78 inches,,Grey,Intel,4,DDR4 SDRAM,256 GB,PCIE x 4,,Battery Powered,
200,B0B4M4K86Q,"Lenovo Latest ThinkPad T14 Gen 3 Laptop, 12th Gen Intel i7-1260P (12 Cores), 14.0"" FHD (1920 x 1200) IPS Anti-Glare, 24GB DDR4, 1TB SSD, Fingerprint Reader, 1080P Camera, 2.91 lbs, Win 11 Pro - Black","$1,341.31","June 20, 2022",14 Inches,,1920 x 1200 Pixels,4.7 GHz core_i7_family,24 GB DDR4,3200 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,"Bluetooth, 802.11ax",,8 Hours,Lenovo,21AH0019US (Upgraded),21AH0019US (Upgraded),PC,Windows 11 Pro,2.91 pounds,12.51 x 8.93 x 0.7 inches,,Black,Intel,12,DDR4 SDRAM,1 TB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B09GKY8XLN,"2021 Newest HP Premium 14-inch HD Laptop, Intel Dual-Core Processor Up to 2.8GHz, 16GB RAM, 64GB eMMC Storage, Webcam, Bluetooth, HDMI, Wi-Fi, Black, Windows 10 with 1 Year Microsoft 365",$369.00,"June 1, 2021",14 Inches,,1366 x 768 Pixels,2.6 GHz celeron,16 GB DDR4,2.8 GHz,64 GB SSD,Intel UHD Graphics,Intel,Integrated,"Bluetooth, 802.11a",,,HP,Premium,Premium,PC,Windows 10,3.2 pounds,12.7 x 8.8 x 0.7 inches,,Black,Intel,2,DDR4 SDRAM,64 GB,Solid State,,"Corded Electric, Battery Powered",
200,B09GKY8XLN,"2021 Newest HP Premium 14-inch HD Laptop, Intel Dual-Core Processor Up to 2.8GHz, 16GB RAM, 64GB eMMC Storage, Webcam, Bluetooth, HDMI, Wi-Fi, Black, Windows 10 with 1 Year Microsoft 365",$369.00,"June 1, 2021",14 Inches,,1366 x 768 Pixels,2.6 GHz celeron,16 GB DDR4,2.8 GHz,64 GB SSD,Intel UHD Graphics,Intel,Integrated,"Bluetooth, 802.11a",,,HP,Premium,Premium,PC,Windows 10,3.2 pounds,12.7 x 8.8 x 0.7 inches,,Black,Intel,2,DDR4 SDRAM,64 GB,Solid State,,"Corded Electric, Battery Powered",
200,B09N2DMSYW,"HP 15 Business Laptop Computer, AMD Ryzen 5 5500U, 15.6"" FHD Display, Windows 11 Pro, 16GB RAM, 512GB SSD, SD Card Reader, Fast Charge, AC Smart pin, 32GB Durlyfish USB Card",$379.00,"December 5, 2021",15.6 Inches,,1920 x 1080 Pixels,2.1 GHz ryzen_5,16 GB DDR4,1600 MHz,512 GB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,3,9.5 Hours,HP,HP 15,HP 15,PC,Windows 11 Pro,3.73 pounds,14.11 x 9.53 x 0.78 inches,,SPRUCE BLUE,AMD,6,DDR4 SDRAM,512 GB,Solid State,No Optical Drive,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B09JGRPHDB,"Dell Precision 7520 15.6 FHD, Core i7 6820HQ 2.7GHz, 32GB RAM, 512GB SSD, Windows 10 Pro 64Bit, CAM (Renewed)",$407.00,"October 14, 2021",15.6 Inches,,,core_i7,32 GB DDR4,2.7 GHz,,,NVIDIA,Dedicated,,,,Dell,Dell Precision,Precision 7520,,Windows 10 Pro,8.08 pounds,14.9 x 10.3 x 1.3 inches,,,,,DDR4 SDRAM,,,,,1 Lithium Ion batteries required. (included)
200,B07VZ16T9T,"HP 15-Inch HD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 8 GB SDRAM, 512 GB Solid-State Drive, Windows 10 Home (15-dy1020nr, Natural Silver), 15-15.99 inches",$438.34,"August 2, 2019",15 Inches,,1366 x 768,3.6 GHz core_i5_family,8 GB DDR4,2666 MHz,512 GB SSD,,Intel,Integrated,Bluetooth,,"7.0, 10.0, 12.0 Hours",HP,7NW38UA#ABA,15-dy1020nr,,Windows 10,3.74 pounds,,,Silver,Intel,4,DDR4 SDRAM,512,USB 3.0,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BFM1B5MS,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD Display, AMD Ryzen 7 5800H, 32GB RAM, 2TB SSD Storage, NVIDIA GeForce RTX 3050Ti, Windows 10H, Phantom Blue, Bundled Accessory","$1,429.99","September 17, 2022",15.6,,1920 x 1080 Pixels,3.2 GHz ryzen_7_5800h,32 GB DDR4,,2 TB SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,GeForce RTX 3050Ti,Bluetooth,4,,Lenovo,Legion 5 15 Gaming,RTX 3050 Ti,PC,Windows 10 Home,5.7 pounds,14.27 x 10.26 x 0.89 inches,,,AMD,8,,2 TB,,No Optical,,1 Lithium Ion batteries required. (included)
200,B0BLRKLSMG,"HP 11'' HD IPS Touchscreen Laptop, Windows 11, Intel i3 Processor Up to 2.50GHz, 4GB RAM, 128GB SSD, HDMI, Super-Fast WiFi, Dale Black (Renewed)",$159.99,"November 7, 2022",11 Inches,,1366x768 Pixels,2.5 GHz apple_ci3,4 GB DDR4,,128 GB SSD,,Intel,Dedicated,Bluetooth,3,,HP,"HP 11"" Laptop","HP 11"" Laptop",,Windows 11,5.1 pounds,11.88 x 8.95 x 1 inches,,,Intel,2,,,,,,1 Lithium Ion batteries required. (included)
200,B09K9MZMND,"2021 HP 15.6"" HD LED Display Laptop, Intel Pentium Gold 6405U Processor, 16GB DDR4 RAM, 1TB SSD, 1-Year Office 365, HDMI, Webcam, WI-FI, Windows 10 S, Scarlet Red",$499.00,"October 25, 2021",15.6 Inches,1360x768,1366x768 Pixels,2.4 GHz pentium,16 GB DDR4,2666 MHz,1 TB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,2,10 Hours,HP,HP,hp 15 6405U,PC,Windows 10 S,3.93 pounds,14.11 x 9.53 x 0.78 inches,,Scarlet Red,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B092JN41L4,"HP Pavilion Laptop (2021 Latest Model), AMD Athlon 3050U Processor, 16GB RAM, 512GB SSD, Long Battery Life, Webcam, HDMI, Bluetooth, WiFi, Gold, Win 10 + Oydisen Cloth",$469.00,"April 14, 2021",15.6 Inches,,1366 x 768 Pixels,3.2 GHz athlon_silver_3050U,16 GB DDR4,3.2 GHz,512 GB SSD,AMD Radeon Graphics,AMD,Integrated,"Bluetooth, 802.11a",,9 Hours,HP,Pavilion,Pavilion,PC,Windows 10,3.75 pounds,14.11 x 9.53 x 0.78 inches,,Gold,AMD,2,DDR4 SDRAM,512 GB,Solid State,,"Corded Electric, Battery Powered",
200,B09N7VGZNW,"HP Pavilion Laptop (2022 Model), 15.6"" HD Touchscreen, AMD Ryzen 3 3250U Processor (Beats i7-7500U), 16GB RAM, 512GB SSD, Compact Design, Long Battery Life, Windows 10",$599.00,"December 7, 2021",15.6 Inches,,1366 x 768 Pixels,3.5 GHz ryzen_3_3250u,16 GB DDR4,3.5 GHz,512 GB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,,,HP,Pavilion,Pavilion,PC,Windows 10 Home,3.75 pounds,14.11 x 9.53 x 0.78 inches,,Natural Silver,AMD,2,DDR4 SDRAM,512 GB,Solid State,,"Corded Electric, Battery Powered",
200,B09QFH8XQY,"Lenovo IdeaPad 3i Laptop 10th Gen i5 10210U, 14"" FHD 1080p, 8GB DDR4, 512GB SSD Win 11 Home Platinum Grey",$279.00,"January 14, 2022",14 Inches,,1920 x 1080 Pixels,1.6 GHz core_i5_10210u,8 GB DDR4,2666 MHz,512 GB SSD,Integrated Intel UHD Graphics,Intel,Integrated,Bluetooth,1,,Lenovo,Lenovo Ideapad,81WA00Q7US,PC,Windows 10 Home,4.66 pounds,13 x 1 x 15 inches,,Black,AMD,4,DDR4 SDRAM,512 GB,ATA,No Optical Drive,,
200,B07M5KCJTM,"HP Chromebook 14-inch-Laptop-with 180-Degree-Hinge, Full HD Screen, AMD Dual-Core A4-9120-Processor, 4 GB SDRAM, 32 GB eMMC Storage, Chrome OS (14-db0080nr, Ink Blue)",$169.00,"January 27, 2019",14 Inches,,1920x1080 Pixels,2.2 GHz A_Series_Dual_Core_A4,4 GB DDR4,1866 MHz,32 GB SSD,,AMD,Integrated,"802.11b, 802.11g",,,HP,HP Chromebook,14-db0080nr,,Chrome OS,3 pounds,8.93 x 13.27 x 0.72 inches,,Ink Blue,AMD,2,Unknown,32,Solid State,,,1 Lithium Metal batteries required. (included)
200,B081D9HJ4P,"HP 14"" Home and Business Laptop Ryzen 3-3200U, 8GB RAM, 128GB M.2 SSD, Dual-Core up to 3.50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K Output HDMI, Bluetooth, Webcam, 1366x768, Win 10",$239.00,"November 12, 2019",14 Inches,,1366 x 768,3.5 GHz 8032,8 GB DDR4,2400 MHz,128 GB SSD,,AMD,Integrated,"802.11bgn, 802.11b, 802.11b/g",1,,HP,hp,850011107829,,Windows 10,3.2 pounds,12.75 x 8.89 x 0.78 inches,,,AMD,2,DDR4 SDRAM,128 GB,USB-C,BD-R,,1 Lithium Ion batteries required. (included)
200,B07D5N1PFY,"Fast Dell Latitude E5470 HD Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, SC Card Reader) Win 10 Pro (Renewed)",$178.00,"January 1, 2018",14 Inches,1366x768,1366x768,2.4 GHz core_i5_family,8 GB SDRAM,1.6 GHz,256 GB SSD,Intel HD Graphics 520,Intel,Integrated,"802.11abg, 802.11bgn, 802.11ag",3,5 Hours,Dell,Dell Latitude E5470,Latitude E5470,PC,Windows 10 Pro,3.9 pounds,13.2 x 9.1 x 0.9 inches,,Black,Intel,4,SDRAM,256,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B07D5MCQ82,"Dell Latitude E7270 UltraBook Screen Business Laptop (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, Smart Card Reader) Win 10 Pro (Renewed)",$169.00,"January 22, 2018",12.5 Inches,1366x768,1366 x 768,2.4 GHz apple_ci5,8 GB SDRAM,2.4 GHz,256 GB SSD,Intel HD Graphics 520,Intel,Integrated,"802.11abg, 802.11bgn, 802.11ag",3,4 Hours,Dell,Dell Latitude E7270,Latitude E7270,PC,Windows 10 Pro,2 pounds,12.3 x 8.7 x 0.5 inches,,Black,Intel,4,SDRAM,256,Solid State,No Optical Drive,,1 Lithium Polymer batteries required. (included)
200,B09MMN6F1S,"HP 2022 Pavilion 17 Laptop, 17.3"" HD+ Anti-Glare Display, 11th Gen Intel Core i3-1115G4, 16GB RAM, 256 GB PCIe SSD, Wireless-AC, Webcam, Long Battery Life, Windows 11, Silver (Latest Model)",$528.00,"November 26, 2021",17.3 Inches,,1600 x 900 Pixels,2.4 GHz core_i3_1115g4,16 GB DDR4,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,"Bluetooth, 802.11a",1,,HP,HP Pavilion,17,PC,Windows 11,6 pounds,16.33 x 10.72 x 0.96 inches,,Silver,Intel,2,DDR SDRAM,256 GB,Solid State,No Optical Drive,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B0BJ6L9QB5,"Lenovo Ideapad 3 14"" FHD Slim Laptop, Intel Core i7-1165G7(up to 4.7 GHz), 20GB RAM, 1TB NVMe SSD, Intel Iris Xe Graphics, Fingerprint Reader, Wi-Fi 6, Bluetooth 5, Windows 11, Arctic Grey",$849.00,"October 14, 2022",14 Inches,,1920 x 1080 Pixels,4.7 GHz core_i7,20 GB DDR4,2.8 GHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,2,,Lenovo,Lenovo Ideapad 3,Lenovo Ideapad 3,,Windows 11,4.54 pounds,12.76 x 0.78 x 8.49 inches,,Arctic Grey,Intel,4,DDR4 SDRAM,20 GB,Solid State,No Optical Drive,,1 Lithium Ion batteries required.
200,B07Z75HT45,"Lenovo Thinkpad T470s 14 inch FHD (1920x1080) IPS Backlit LED Laptop (Intel Dual-Core i5-6300U, 8GB DDR4 RAM, 256GB SSD, HD 520) Thunderbolt 3, HDMI, RJ-45, Type-C, Windows 10 Professional (Renewed)",$215.00,"October 16, 2019",14 Inches,1920 x 1080 pixels,1920 x 1080,2.4 GHz core_i5,8 GB DDR4,2400 MHz,256 GB SSD,Intel,Intel,Integrated,Bluetooth,,14 Hours,Lenovo,Lenovo Thinkpad,Thinkpad T470S,PC,Windows 10 Pro,2.9 pounds,13 x 8.9 x 0.7 inches,,Black,Intel,2,DDR4 SDRAM,256 GB,Thunderbolt 3,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B08Z5TQRRF,"2022 ASUS 14"" Thin Light Business Student Laptop Computer, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 64 GB Storage, 12Hours Battery, Webcam, Zoom Meeting, Win11 + 1 Year Office 365, Rose Gold",$230.00,"March 16, 2021",14 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n4020,4 GB DDR4,2.8 GHz,128 GB SSD,Intel UHD Graphics Integrated Graphics Card,Intel,,Bluetooth,,12 Hours,ASUS,E410,E410,PC,Windows 11,2.87 pounds,12.8 x 8.54 x 0.72 inches,,Rose Gold,Intel,2,DDR4 SDRAM,64 GB,PCIE x 4,,Battery Powered,
200,B094BKKPXX,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 10 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0030nr, 2021, Pale Rose Gold)",$259.00,"May 30, 2021",14 Inches,1366 x 768 pixels,1366 x 768 Pixels,2.8 GHz celeron_n4020,4 GB DDR4,2400 MHz,64 GB Emmc,Intel UHD Graphics 600,Intel,Integrated,"802.11a/b/g/n/ac, Bluetooth",,11 Hours,HP,14-dq0030nr,14-dq0030nr,PC,Windows 10 Home,3.24 pounds,12.76 x 8.86 x 0.71 inches,,Pale rose gold,Intel,2,DDR4 SDRAM,4 GB,,No optical storage drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08KLMKLZR,"2020 HP 14"" HD (1366 x 768) Thin and Light Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 64GB eMMC, HDMI, WiFi, Bluetooth, Windows 10 S, 1 Year Microsoft 365, Snowflake White",$189.00,"October 3, 2020",14 Inches,1366 x 768,1366 x 768 Pixels,Xeon,4 GB DDR4,2.8 GHz,SSD,,Intel,Integrated,"Bluetooth, 802.11a",,,HP,HPI-20H79UT#ABA,14-dq0002,,Windows 10 S,3.1 pounds,12.76 x 8.76 x 0.71 inches,,Snowflake white,Intel,2,DDR4 SDRAM,,,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BMM8KZBG,"HP Envy Laptop, 17.3"" IPS Touchscreen, Intel Core i7-1255U, GeForce MX 550, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Audio by Bang & Olufsen, Win 11 (32GB RAM | 1TB PCIe SSD)","$1,399.00","November 16, 2022",,,,,,,,,,,,,,,,ENVY,,,5.5 pounds,10.2 x 15.71 x 0.78 inches,,,,,,,,,,
200,B07Z2P5B3N,"Lenovo wt-81FY000SUS 300e Winbook Touchscreen LCD 2 in 1 Notebook, Windows 10 Pro, Intel Celeron N3450, 1.1 GHz, 64 GB, 11.6 (Renewed)",$129.99,"October 13, 2019",11.6 Inches,,1366 x 768,1.1 GHz celeron_n3450,64 GB DDR3,,64 GB Emmc,Intel HD Graphics,Intel,Integrated,,,,Lenovo,Wt-81FY000SUS,,PC,Windows 10 Pro,4.89 pounds,,,,Intel,1,DDR4 SDRAM,64 GB,Solid State,,,
200,B09SFL2RWZ,"HP 2022 17.3"" FHD Business Laptop, 11th Gen Intel Core i5-1135G7(Beats Intel i7-1065G7), 8GB RAM, 512GB PCIe SSD, Intel Iris X Graphics, Backlit Keyboard, Bluetooth, Win 10 Pro, Silver, 32GB USB Card",$649.00,"September 8, 2021",17.3 Inches,,1920 x 1080 Pixels,2.4 GHz intel_core_i5_1135g7,8 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ac,1,,HP,HP,HP,PC,Windows 10 Pro,5.3 pounds,15.78 x 10.15 x 0.78 inches,,Silver,Intel,4,DDR4 SDRAM,512 GB,Solid State,,AC & Battery,
200,B09RMW61KQ,"ASUS ROG Strix Scar 15 (2022) Gaming Laptop, 15.6” 300Hz IPS FHD Display, NVIDIA GeForce RTX 3060, Intel Core i9 12900H, 16GB DDR5, 512GB SSD, Per-Key RGB Keyboard, Windows 11 Home, G533ZM-ES93","$1,589.00","February 1, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,5 GHz intel_core_i9,16 GB DDR5,2.5 GHz,512 GB SSD,NVIDIA GeForce RTX 3060,NVIDIA,Dedicated,"Bluetooth, 802.11ax",3,,ASUS,ROG Strix SCAR 15 Gaming Laptop,G533ZM-ES93,PC,Windows 11 Home,5.07 pounds,13.94 x 10.2 x 1.07 inches,,Off Black,Intel,20,DDR4 SDRAM,512 GB,Thunderbolt,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B09VVYDG3Z,"2022 ASUS 14"" Thin Light Business Student Laptop Computer, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 320 GB Storage, 12Hours Battery, Webcam, Zoom Meeting, Win11 + 1 Year Office 365, Black",$229.99,"March 17, 2022",,,,,,,,,,,,,,,,E410,,,2.78 pounds,,,,,,,,,,,
200,B07D5FRTLV,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",$414.90,"May 18, 2018",14 Inches,1920 x 1080 pixels,1920 x 1080,1.9 GHz core_i7_8650u,16 GB DDR4,3.9 GHz,512 GB SSD,Intel,Intel,Integrated,Bluetooth,1,3 Hours,Dell,Latitude 7490,Latitude 7490,PC,Windows 10 Pro,3.1 pounds,13 x 8.7 x 0.8 inches,,Black,Intel,4,DDR4 SDRAM,512 GB,Solid State,No Optical Drive,,1 Lithium Ion batteries required.
200,B08XB41YVQ,"ASUS Laptop L510 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-DS04",$189.00,"February 24, 2021",15.6,,1920 x 1080,1.1 GHz celeron_n4020,4 GB DDR4,2.8 GHz,128 GB Emmc,Intel UHD Graphics 600,Intel,Integrated,"802.11n, 802.11ac",,,ASUS,L510MA-DS04,L510MA-DS04,,Windows 11 Home,3.59 pounds,14.18 x 9.31 x 0.71 inches,,Black,Intel,1,DDR4 SDRAM,128,ESATA,No Optical Drive,Battery Powered,1 Lithium Metal batteries required. (included)
200,B0BS4B7HPN,"ASUS TUF Gaming A17 (2022) Gaming Laptop, 17.3” 144Hz FHD IPS-Type Display, AMD Ryzen 7 6800H, GeForce RTX 3050 Ti, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, Mecha Gray, FA707RE-MS73",$999.99,"January 11, 2023",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.7 GHz amd_ryzen_7,16 GB DDR5,,SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,Dedicated,802.11ax,1,,ASUS,TUF Gaming A17,FA707RE-MS73,,Windows 11 Home,9.08 pounds,15.55 x 0.9 x 10.39 inches,,Mecha Gray,AMD,8,DDR5 RAM,512 GB,,No Drive,,1 Lithium Ion batteries required. (included)
200,B08668BKTT,"Dell Latitude 5501 15.6"" Notebook - Intel Core i7-9850H - 16GB RAM - 512GB SSD (Renewed)",$629.00,"March 20, 2020",15.6 Inches,,1920 x 1080 Pixels,3.6 GHz core_i7_family,16 GB DDR4,,512 GB SSD,Intel UHD Graphics 630,Intel,Integrated,Bluetooth,,,Dell,Dell Latitude,,PC,Windows 10 Pro,4.14 pounds,9.29 x 14.13 x 0.94 inches,,,Intel,1,DDR4 SDRAM,16,USB 3.1,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BHX8HYCJ,"2020 HP ProBook 440 G7 14"" FHD Business Laptop (Intel Quad-Core i5-10210U(Beat i7-8550U), 16GB DDR4 RAM, 512GB SSD) Backlit, HD Webcam, Type-C, HDMI, RJ-45, Windows 10 Pro + HDMI Cable (Renewed)",$549.99,"October 11, 2022",14 Inches,1366 x 768,1920 x 1080 Pixels,1.6 GHz core_i5_10210u,16 GB DDR4,1.6 GHz,512 GB SSD,Intel UHD Graphics 620,Intel,Integrated,,,,HP,HP ProBook 440 G7,,PC,Windows 10 Pro,3.53 pounds,12.76 x 9.36 x 0.71 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,Corded Electric,1 Lithium Ion batteries required. (included)
200,B08H6YZY3Y,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",$159.99,"October 4, 2020",11.6 Inches,,1366 x 768 Pixels,2 GHz mediatek_mt8183,4 GB 4 GB LPDDR4,,32 GB Embedded MultiMediaCard,,Integrated,Integrated,"Bluetooth, 802.11a/b/g/n/ac",,15.45 Hours,HP,Chromebook 11a,11a-na0021nr,Google,Chrome OS,2.36 pounds,11.22 x 7.59 x 0.66 inches,,Snow White,MediaTek,8,SDRAM,,USB,No Optical Drive,Battery Powered,1 Lithium Metal batteries required. (included)
200,B0BQBMQD4V,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD IPS 165Hz, AMD Ryzen 7 5800H, Wi-Fi 6, GeForce RTX 3060 (130W), Windows 11, W/HDMI Cable (64GB RAM | 1TB PCIe SSD)","$1,469.90","June 30, 2021",15.6 Inches,,1920 x 1080 Pixels,4.4 GHz ryzen_7,DDR4,,1 TB SSD,NVIDIA GeForce RTX 3060,NVIDIA,Dedicated,,5,,Lenovo,Legion 5,Legion 5,PC,Windows 11 Home,11.62 pounds,14.29 x 1.03 x 10.22 inches,,64GB RAM | 1TB PCIe SSD,AMD,8,DDR4 SDRAM,1 TB,,No Optical,,1 Lithium Ion batteries required.
200,B0BQBMQD4V,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD IPS 165Hz, AMD Ryzen 7 5800H, Wi-Fi 6, GeForce RTX 3060 (130W), Windows 11, W/HDMI Cable (64GB RAM | 1TB PCIe SSD)","$1,469.90","June 30, 2021",15.6 Inches,,1920 x 1080 Pixels,4.4 GHz ryzen_7,DDR4,,1 TB SSD,NVIDIA GeForce RTX 3060,NVIDIA,Dedicated,,5,,Lenovo,Legion 5,Legion 5,PC,Windows 11 Home,11.62 pounds,14.29 x 1.03 x 10.22 inches,,64GB RAM | 1TB PCIe SSD,AMD,8,DDR4 SDRAM,1 TB,,No Optical,,1 Lithium Ion batteries required.
